,Program,Research Exp,TOEFL Score,greV,greQ,greA,Topper CGPA,CGPA,UG label,ranking
28815,0,0,104,550,750,3,9,7,794,206
28816,0,0,0,500,800,3,9,8.2,794,206
28817,0,0,105,560,800,3.5,9.84,8.89,794,167
28818,0,0,0,147,163,3,9,8.7,794,167
28819,0,0,100,490,800,3,8.8,8.3,794,167
28820,0,0,90,153,170,3.5,8.4,7.7,794,167
28821,0,0,102,149,167,3.5,9,8,794,167
28822,0,0,90,153,170,3.5,8.4,7.7,794,167
28823,0,0,107,600,800,3.5,8.807,8.037,794,167
28824,0,0,117,570,800,4,9.3,8.23,794,167
28825,0,0,277,670,800,4,8.6,8.15,794,167
28826,0,0,0,620,780,3.5,9.1,8.7,794,167
28827,0,0,114,580,780,3.5,8.7,7.3,794,167
28828,0,0,273,510,780,4,8.6,8.5,794,167
28829,0,0,107,610,800,4,9.4,8.2,794,167
28830,0,0,102,570,740,3,9,8,794,167
28831,0,0,101,152,163,3.5,9.1,7.7,794,167
28832,0,0,111,161,157,4,9,8.4,794,167
28833,0,0,104,550,750,3,9,7,794,167
28834,0,0,111,162,166,4,8.5,8,794,167
28835,0,0,0,500,800,3,9,8.2,794,167
28836,0,0,113,159,163,3.5,9,8.2,794,167
28837,0,0,114,580,780,3.5,8.7,7.3,794,231
28838,0,0,100,490,800,3,8.8,8.3,794,231
28839,0,0,96,490,760,3,9,7.25,794,231
28841,0,0,102,149,167,3.5,9,8,794,231
28842,0,0,101,460,780,3.5,9.2,7.7,794,231
28843,0,0,117,580,800,4.5,8.5,7.9,794,231
28844,0,0,95,148,159,2.5,9.2,7.2,794,231
28845,0,0,100,380,770,3.5,8.9,7.9,794,231
28846,0,0,107,149,167,3,8.7,7.6,794,231
28847,0,0,103,600,750,3.5,9.1,8.08,794,231
28848,0,0,99,153,162,3.5,9.5,7,794,231
28849,0,0,97,149,159,3.5,8.5,7.6,794,231
28850,0,0,90,153,170,3.5,8.4,7.7,794,231
28851,0,0,90,153,170,3.5,8.4,7.7,794,231
28852,0,0,92,146,162,3,8.5,6.914,794,231
28853,0,0,0,158,153,3,9,6.2,794,231
28854,0,0,94,147,163,3,9,7.82,794,231
28855,0,0,106,149,162,4,8.8,8.4,794,231
28856,0,0,113,159,163,3.5,9,8.2,794,231
28857,0,0,92,146,164,3,8.5,7.8,794,75
28859,0,0,112,155,162,4,8.1,7.45,794,136
28860,0,0,102,149,167,3.5,9,8,794,136
28861,0,0,107,149,167,3,8.7,7.6,794,136
28862,0,12,110,155,161,4,8.8,8.8,794,136
28863,0,0,116,650,800,3.5,8.8,8.4,794,136
28864,0,0,95,146,164,3.5,8.9,8.3,794,305
28865,0,0,102,148,163,3,9.4,9.2,794,305
28866,0,0,116,650,800,3.5,8.8,8.4,794,305
28867,0,0,117,570,800,4,9.3,8.23,794,305
28868,0,0,94,580,800,3.5,9.1,7.935,794,305
28869,0,0,277,670,800,4,8.6,8.15,794,305
28870,0,0,111,550,800,5,8.6,8.3,794,21
28872,0,0,0,154,161,3.5,8.8,8.6,794,156
28873,0,0,109,680,800,3.5,8.8,8.62,794,156
28874,0,0,101,152,163,3.5,9.1,7.7,794,156
28875,0,0,104,550,750,3,9,7,794,156
28876,1,0,107,149,166,3.5,8.5,7.8,794,90
28877,0,0,0,152,161,3.5,8,6.6,794,90
28878,0,0,102,152,158,3,8.3,6.7,794,90
28879,0,0,223,380,770,3.5,9.1,6.87,794,90
28880,0,0,96,390,800,2.5,9.1,6.9,794,90
28881,0,0,100,380,770,3.5,8.9,7.9,794,90
28882,0,0,94,147,163,3,9,7.82,794,90
28883,0,0,106,390,750,3,9,7.5,794,90
28884,0,0,109,158,164,4,9.1,8.214,794,15
28885,0,0,104,550,750,3,9,7,794,15
28886,0,0,109,530,800,3.5,8.8,8,794,129
28887,0,0,109,680,800,3.5,8.8,8.62,794,129
28888,0,0,97,550,740,3,8,7.5,794,129
28889,0,0,0,154,161,3.5,8.8,8.6,794,129
28890,0,0,100,580,720,4.86047423179289,8.5,8.5,794,129
28891,0,0,106,152,164,3.5,9.28,9.28,794,129
28892,0,0,113,159,163,3.5,9,8.2,794,129
28893,0,0,101,146,160,3.5,8.2,7,794,301
28894,0,0,0,144,161,3,8.6,7.5,794,301
28895,0,0,92,145,159,3.5,9,8.38,794,301
28896,0,0,0,145,157,3,9,6.64,794,301
28897,0,0,104,146,159,3,9.1,7.2,794,301
28898,0,0,96,147,157,3,8.7,7.2,794,301
28899,0,0,93,390,750,3,8.9,7.3,794,301
28900,0,0,0,158,153,3,9,6.2,794,301
28901,0,0,103,148,154,3,7.5,6.6,794,301
28902,0,0,106,520,760,3,9,7.7,794,301
28903,0,0,99,145,155,3,9,6.6,794,301
28904,0,0,277,670,800,4,8.6,8.15,794,65
28905,0,0,0,163,165,4.86047423179289,9.2,8.54,794,65
28906,0,0,109,530,800,3.5,8.8,8,794,501
28907,0,0,87,145,155,3.5,8.5,7,794,501
28908,0,0,90,470,740,3.5,9,8.5,794,501
28909,0,0,95,146,164,3.5,8.9,8.3,794,501
28910,0,0,90,153,170,3.5,8.4,7.7,794,501
28911,0,0,0,155,167,3.5,9.3,8.9,794,501
28912,0,0,101,152,163,3.5,9.1,7.7,794,501
28913,0,0,99,153,157,3,9,7.3,794,501
28914,0,0,90,153,170,3.5,8.4,7.7,794,501
28915,0,0,97,151,156,3,9.1,7.75,794,501
28916,0,0,100,380,770,3.5,8.9,7.9,794,501
28917,0,0,0,158,153,3,9,6.2,794,501
28918,0,0,94,146,159,2.5,8.9,7.4,794,501
28919,0,0,94,147,163,3,9,7.82,794,501
28920,0,0,106,149,162,4,8.8,8.4,794,501
28921,0,0,99,145,170,3.5,9.5,8.45,794,501
28922,0,0,106,390,750,3,9,7.5,794,501
28923,0,0,113,159,163,3.5,9,8.2,794,501
28924,0,0,92,145,159,3.5,9,8.38,794,501
28925,0,0,94,480,730,3,9,6.866,794,501
28926,0,0,100,158,165,3.5,8.8,7.2,794,501
28928,0,0,104,550,750,3,9,7,794,501
28929,0,0,99,145,155,3,9,6.6,794,501
28930,0,0,95,151,158,4.86047423179289,8.5,8.02,794,353
28931,0,0,277,670,800,4,8.6,8.15,794,353
28932,0,0,99,155,164,3.5,8.5,7.8,794,353
28933,0,0,103,151,159,3,9.4,7.5,794,353
28934,0,0,0,620,780,3.5,9.1,8.7,794,353
28935,0,0,107,610,800,4,9.4,8.2,794,68
28936,1,0,107,149,166,3.5,8.5,7.8,794,68
28937,0,12,110,155,161,4,8.8,8.8,794,56
28938,0,0,105,620,800,3.5,9.47,8.47,794,56
28939,0,0,0,152,168,3,8.8,7.12,794,56
28940,0,0,277,670,800,4,8.6,8.15,794,56
28941,0,0,116,650,800,3.5,8.8,8.4,794,56
28942,0,0,0,163,165,4.86047423179289,9.2,8.54,794,56
28943,0,0,106,152,164,3.5,9.28,9.28,794,327
28944,0,0,105,620,800,3.5,9.47,8.47,794,327
28945,0,0,112,630,800,3.5,8.2,7.1,794,327
28947,0,0,99,145,170,3.5,9.5,8.45,794,327
28948,0,0,111,162,166,4,8.5,8,794,327
28949,0,0,76,270,670,3,8.7,8.2,794,484
28950,0,0,0,145,159,3,8.6,7.62,794,484
28951,0,0,0,145,157,3,9,6.64,794,484
28952,0,0,84,147,156,3.5,9.5,8.45,795,501
28953,0,0,95,490,800,3,10,8.25,796,167
28954,0,0,95,490,800,3,10,8.25,796,129
28955,0,0,110,146,164,3,8.5,7.5,798,215
28956,0,0,110,146,164,3,8.5,7.5,798,48
28957,0,0,110,146,164,3,8.5,7.5,798,262
28958,0,0,110,146,164,3,8.5,7.5,798,189
28959,0,0,110,146,164,3,8.5,7.5,798,501
28960,0,0,111,157,165,3,8.2,7.23,799,215
28961,0,0,111,157,165,3,8.2,7.23,799,14
28962,0,0,111,157,165,3,8.2,7.23,799,72
28963,0,0,111,157,165,3,8.2,7.23,799,75
28964,0,0,111,157,165,3,8.2,7.23,799,156
28965,0,0,111,157,165,3,8.2,7.23,799,327
28966,0,0,101,580,730,3.5,7.4,7.02,801,344
28967,0,0,101,580,730,3.5,7.4,7.02,801,189
28968,0,0,101,580,730,3.5,7.4,7.02,801,262
28969,0,0,101,580,730,3.5,7.4,7.02,801,231
28970,0,0,101,580,730,3.5,7.4,7.02,801,136
28971,0,0,95,330,790,3,8.4,8.1,827,340
28972,0,0,101,149,158,2.5,8.5,6.8,827,561
28973,0,0,101,149,158,2.5,8.5,6.8,827,231
28974,0,0,101,149,158,2.5,8.5,6.8,827,136
28975,0,0,95,330,790,3,8.4,8.1,827,90
28976,0,0,104,600,740,5,9,7.24,828,48
28977,0,0,106,420,710,3.5,7.5,6.81,828,48
28978,0,0,104,480,760,3.5,7.5,6.8,828,14
28979,0,0,104,600,740,5,9,7.24,828,801
28980,0,0,110,153,149,3.5,8.5,6.3,828,801
28981,0,0,104,600,740,5,9,7.24,828,72
28982,0,0,106,420,710,3.5,7.5,6.81,828,72
28983,0,0,104,480,760,3.5,7.5,6.8,828,72
28984,0,0,104,480,760,3.5,7.5,6.8,828,285
28985,0,0,0,321.993527703847,419.528591015404,4.86047423179289,9,6.6,828,344
28986,0,0,110,153,149,3.5,8.5,6.3,828,344
28987,0,0,104,480,760,3.5,7.5,6.8,828,31
28988,0,0,104,480,760,3.5,7.5,6.8,828,340
28989,0,0,104,480,760,3.5,7.5,6.8,828,189
28990,0,0,106,420,710,3.5,7.5,6.81,828,367
28991,0,0,104,480,760,3.5,7.5,6.8,828,206
28992,0,0,106,420,710,3.5,7.5,6.81,828,15
28993,0,0,104,480,760,3.5,7.5,6.8,828,65
28994,0,0,110,153,149,3.5,8.5,6.3,828,501
28995,0,0,109,470,740,4,8,6.29,828,353
28996,0,0,104,480,760,3.5,7.5,6.8,828,56
28997,0,8,107,149,162,4,8.4,7.812,829,344
28998,0,0,113,530,790,4,9,7.455,829,344
28999,0,8,107,149,162,4,8.4,7.812,829,359
29000,0,8,107,149,162,4,8.4,7.812,829,167
29001,0,8,107,149,162,4,8.4,7.812,829,501
29002,0,6,0,162,167,4,9.4,8.3,830,18
29003,0,0,100,570,770,3.5,9,7.91,830,189
29004,0,0,118,690,790,4.5,9.2,8.33,830,189
29005,0,6,0,162,167,4,9.4,8.3,830,75
29006,0,6,0,162,167,4,9.4,8.3,830,15
29007,0,0,118,690,790,4.5,9.2,8.33,830,65
29008,0,0,101,154,163,3.5,8.8,8.2,831,215
29009,0,0,0,150,158,2.5,9.5,7.4,831,701
29010,0,0,96,450,780,3.5,8.8,7.5,831,701
29011,0,0,96,450,780,3.5,8.8,7.5,831,801
29012,0,0,99,150,155,3,8.6,7.1,831,801
29013,0,0,93,360,510,2.5,9.3,7.4,831,751
29014,0,0,99,150,155,3,8.6,7.1,831,751
29015,0,0,104,153,166,3.5,9.06,8.62,831,285
29016,0,0,106,157,157,3,9,8.1,831,344
29017,0,0,0,150,157,3,9,7,831,344
29018,0,0,0,150,158,2.5,9.5,7.4,831,344
29019,0,0,106,157,157,3,9,8.1,831,340
29020,0,0,0,150,157,3,9,7,831,340
29021,0,0,96,410,800,3,8.5,7.7,831,340
29022,0,0,96,410,800,3,8.5,7.7,831,359
29023,0,0,87,145,163,2.5,9.2,8.2,831,581
29024,0,0,106,157,157,3,9,8.1,831,262
29025,0,0,0,560,640,4.86047423179289,9.3,6.7,831,262
29026,0,0,0,150,157,3,9,7,831,561
29027,0,0,0,560,640,4.86047423179289,9.3,6.7,831,561
29028,0,0,101,154,163,3.5,8.8,8.2,831,167
29029,0,0,106,157,157,3,9,8.1,831,231
29030,0,0,96,450,780,3.5,8.8,7.5,831,231
29031,0,0,87,145,163,2.5,9.2,8.2,831,231
29032,0,0,106,157,157,3,9,8.1,831,136
29033,0,0,101,154,163,3.5,8.8,8.2,831,156
29034,0,0,0,150,157,3,9,7,831,90
29035,0,0,0,150,158,2.5,9.5,7.4,831,90
29036,0,0,96,450,780,3.5,8.8,7.5,831,129
29037,0,0,96,450,780,3.5,8.8,7.5,831,301
29038,0,0,101,154,163,3.5,8.8,8.2,831,501
29039,0,0,0,150,157,3,9,7,831,501
29040,0,0,96,410,800,3,8.5,7.7,831,501
29041,0,0,96,450,780,3.5,8.8,7.5,831,501
29042,0,0,106,157,157,3,9,8.1,831,68
29043,0,0,97,500,800,3,8.3,6.74,832,215
29044,0,2,115,158,166,4,9.5,9.098,832,215
29045,0,0,100,560,790,3,9,6.563,832,215
29046,0,0,97,600,780,3,9,7.249,832,215
29047,0,0,0,142,163,3,7.8,6.538,832,215
29048,0,0,96,620,760,3,8.25,8.067,832,215
29049,0,0,0,350,750,3.5,8.5,7.5,832,215
29050,0,0,84,148,160,3.5,9,7.502,832,215
29051,0,0,112,156,160,4,8.4,7.2,832,215
29052,0,0,91,148,163,3,8.22,8.22,832,215
29053,0,0,110,153,167,3.5,8.6,8.16,832,215
29054,0,0,97,147,168,2.5,7.9,7.6,832,215
29055,0,0,99,470,760,3.5,8.6,7.05,832,215
29056,0,0,110,155,164,3,8.5,7.61,832,48
29057,2,0,0,155,163,3.5,8.2,7.8,832,48
29058,0,0,109,160,162,3,8.2,7.6,832,48
29059,0,0,100,560,790,3,9,6.563,832,701
29060,0,0,96,620,760,3,8.25,8.067,832,14
29061,0,0,97,500,800,3,8.3,6.74,832,801
29062,0,0,109,160,162,3,8.2,7.6,832,72
29063,0,0,0,156,163,4.86047423179289,8.4,7.02,832,72
29064,0,0,97,600,780,3,9,7.249,832,72
29065,0,0,112,156,160,4,8.4,7.2,832,72
29066,0,0,110,153,167,3.5,8.6,8.16,832,72
29068,2,0,0,155,163,3.5,8.2,7.8,832,1
29069,0,0,0,146,154,3,9,6.2,832,751
29070,0,0,97,500,800,3,8.3,6.74,832,39
29071,0,0,109,160,162,3,8.2,7.6,832,39
29072,0,0,0,156,163,4.86047423179289,8.4,7.02,832,39
29073,0,0,96,620,760,3,8.25,8.067,832,39
29074,0,2,115,158,166,4,9.5,9.098,832,285
29075,0,0,103,155,165,3.5,8.2,6.85,832,285
29076,0,0,108,630,770,3.5,7.6,6.5,832,285
29077,0,0,99,600,800,3,8,6.1,832,285
29078,0,0,97,500,800,3,8.3,6.74,832,285
29079,0,0,100,560,790,3,9,6.563,832,285
29080,0,0,112,156,160,4,8.4,7.2,832,285
29081,0,0,91,148,163,3,8.22,8.22,832,285
29082,0,0,110,153,167,3.5,8.6,8.16,832,285
29083,0,0,113,152,168,4.5,8,6.7,832,285
29084,2,0,0,155,163,3.5,8.2,7.8,832,285
29085,0,0,103,155,165,3.5,8.2,6.85,832,344
29086,0,0,110,155,164,3,8.5,7.61,832,344
29087,2,0,0,155,163,3.5,8.2,7.8,832,101
29088,0,0,100,560,790,3,9,6.563,832,101
29089,0,0,0,142,163,3,7.8,6.538,832,101
29090,0,0,0,350,750,3.5,8.5,7.5,832,101
29091,0,0,107,149,164,3,8.5,7.048,832,111
29092,0,0,97,500,800,3,8.3,6.74,832,262
29093,0,0,96,620,760,3,8.25,8.067,832,262
29094,0,0,112,156,160,4,8.4,7.2,832,340
29095,0,0,110,155,164,3,8.5,7.61,832,340
29096,0,0,113,152,168,4.5,8,6.7,832,340
29097,0,0,0,350,750,3.5,8.5,7.5,832,340
29098,0,0,110,630,800,3,8,7.867,832,359
29099,0,0,96,620,760,3,8.25,8.067,832,359
29100,0,0,112,156,160,4,8.4,7.2,832,359
29101,0,0,97,500,800,3,8.3,6.74,832,581
29102,0,0,96,620,760,3,8.25,8.067,832,581
29103,0,0,96,149,158,3.5,7.5,6.237,832,581
29104,0,2,115,158,166,4,9.5,9.098,832,189
29105,0,0,91,148,163,3,8.22,8.22,832,189
29106,0,0,110,155,164,3,8.5,7.61,832,189
29107,0,0,110,155,164,3,8.5,7.61,832,262
29108,0,0,0,156,163,4.86047423179289,8.4,7.02,832,262
29109,0,0,84,148,160,3.5,9,7.502,832,262
29110,0,2,115,158,166,4,9.5,9.098,832,104
29111,0,2,115,158,166,4,9.5,9.098,832,104
29112,0,2,115,158,166,4,9.5,9.098,832,219
29113,0,0,97,147,168,2.5,7.9,7.6,832,561
29114,0,0,100,560,790,3,9,6.563,832,167
29115,0,0,107,149,164,3,8.5,7.048,832,167
29116,0,0,96,620,760,3,8.25,8.067,832,167
29117,2,0,0,155,163,3.5,8.2,7.8,832,167
29118,0,0,97,500,800,3,8.3,6.74,832,167
29119,0,0,0,156,163,4.86047423179289,8.4,7.02,832,167
29120,0,0,84,148,160,3.5,9,7.502,832,167
29121,0,0,97,600,780,3,9,7.249,832,167
29122,0,0,112,156,160,4,8.4,7.2,832,167
29123,0,0,110,155,164,3,8.5,7.61,832,231
29124,0,0,96,149,158,3.5,7.5,6.237,832,231
29125,0,0,113,152,168,4.5,8,6.7,832,231
29126,0,0,112,156,160,4,8.4,7.2,832,75
29127,0,0,115,154,161,3.5,8.5,6.8,832,136
29129,0,0,110,630,800,3,8,7.867,832,136
29130,0,0,113,152,168,4.5,8,6.7,832,136
29131,2,0,0,155,163,3.5,8.2,7.8,832,305
29132,0,0,91,148,163,3,8.22,8.22,832,156
29133,0,0,110,153,167,3.5,8.6,8.16,832,156
29134,2,0,0,155,163,3.5,8.2,7.8,832,15
29135,0,0,97,500,800,3,8.3,6.74,832,129
29136,0,0,109,160,162,3,8.2,7.6,832,129
29137,0,0,112,159,163,4,9,7.669,832,129
29138,0,0,84,148,160,3.5,9,7.502,832,129
29139,0,0,97,600,780,3,9,7.249,832,129
29140,0,0,96,620,760,3,8.25,8.067,832,129
29141,2,0,0,155,163,3.5,8.2,7.8,832,129
29142,0,0,108,156,165,3,9.3,8.32,832,301
29143,0,0,99,600,800,3,8,6.1,832,301
29144,0,0,0,350,750,3.5,8.5,7.5,832,301
29145,0,0,99,470,760,3.5,8.6,7.05,832,301
29146,0,0,0,146,154,3,9,6.2,832,301
29147,0,0,96,149,158,3.5,7.5,6.237,832,501
29148,0,0,84,148,160,3.5,9,7.502,832,501
29149,0,0,91,148,163,3,8.22,8.22,832,501
29150,0,0,96,620,760,3,8.25,8.067,832,501
29151,0,0,97,500,800,3,8.3,6.74,832,501
29152,0,0,0,153,161,4.86047423179289,7.5,6.8,832,501
29153,0,0,97,600,780,3,9,7.249,832,501
29154,0,0,0,142,163,3,7.8,6.538,832,501
29155,0,0,0,350,750,3.5,8.5,7.5,832,353
29156,0,2,115,158,166,4,9.5,9.098,832,68
29157,0,0,109,160,162,3,8.2,7.6,832,56
29158,0,0,110,630,800,3,8,7.867,832,56
29159,0,0,104,145,161,3,9,6.2,833,701
29160,0,0,104,145,161,3,9,6.2,833,344
29161,0,0,111,154,164,4,9,7.098,833,262
29162,0,0,104,145,161,3,9,6.2,833,231
29163,0,0,104,145,161,3,9,6.2,833,301
29164,0,0,104,145,161,3,9,6.2,833,501
29165,0,0,103,151,156,3,9,6.011,835,136
29166,0,0,103,151,156,3,9,6.011,835,501
29167,0,0,97,150,161,3.5,8,7.2,802,231
29168,0,0,97,150,161,3.5,8,7.2,802,353
29169,0,0,105,154,158,4.86047423179289,9,7.1,804,344
29170,0,0,105,154,158,4.86047423179289,9,7.1,804,501
29171,0,0,96,153,161,3,9,5.724,805,90
29172,0,0,103,480,740,3,8.3,7.53,837,285
29173,0,0,103,480,740,3,8.3,7.53,837,219
29174,0,0,103,480,740,3,8.3,7.53,837,305
29175,0,0,103,480,740,3,8.3,7.53,837,327
29176,0,0,109,590,800,3,9.3,8.2,806,359
29177,0,0,102,550,800,3,9.3,7.46,807,215
29178,0,0,100,148,170,3,9.2,7,807,215
29179,0,0,114,155,167,4,10,7.82,807,215
29180,0,0,109,610,800,4,9,8.61,807,215
29182,0,0,105,147,167,3.5,9.4,7.6,807,215
29183,0,0,107,150,165,3.5,9.8,9.6,807,48
29184,0,0,110,145,170,4,9.68,9.2,807,48
29185,0,0,110,670,800,4.5,9.4,7.9,807,18
29186,0,0,102,550,800,3,9.3,7.46,807,18
29187,0,0,102,550,800,3,9.3,7.46,807,14
29189,0,0,103,159,170,3.5,9,7.1,807,72
29190,0,0,110,145,170,4,9.68,9.2,807,72
29191,0,0,107,150,165,3.5,9.8,9.6,807,72
29192,0,0,109,610,800,4,9,8.61,807,1
29193,0,0,95,230,670,3.5,8.9,8.4,807,751
29194,0,0,105,630,800,3,9.5,8.69,807,39
29195,0,0,100,148,170,3,9.2,7,807,39
29196,0,0,110,670,800,4.5,9.4,7.9,807,285
29197,0,0,105,147,167,3.5,9.4,7.6,807,285
29198,0,0,102,550,800,3,9.3,7.46,807,285
29199,0,0,110,145,170,4,9.68,9.2,807,285
29200,0,0,105,147,167,3.5,9.4,7.6,807,101
29201,0,0,0,321.993527703847,419.528591015404,4.86047423179289,9,9.8,807,111
29203,0,0,108,150,161,3,9.7,8.4,807,262
29204,0,0,105,147,167,3.5,9.4,7.6,807,189
29205,0,0,108,150,161,3,9.7,8.4,807,189
29206,0,0,110,145,170,4,9.68,9.2,807,189
29207,0,0,100,148,170,3,9.2,7,807,104
29208,0,0,100,148,170,3,9.2,7,807,104
29209,0,0,100,148,170,3,9.2,7,807,219
29210,0,0,113,560,800,3.5,9.92,9.87,807,35
29211,0,0,110,510,760,4.5,9.6,8.08,807,35
29212,0,0,110,145,170,4,9.68,9.2,807,35
29213,0,0,110,145,170,4,9.68,9.2,807,135
29214,0,0,114,155,167,4,10,7.82,807,206
29215,0,0,109,610,800,4,9,8.61,807,206
29216,0,0,109,610,800,4,9,8.61,807,167
29218,0,0,108,150,161,3,9.7,8.4,807,167
29219,0,0,114,155,167,4,10,7.82,807,305
29220,0,0,102,550,800,3,9.3,7.46,807,156
29221,0,0,110,670,800,4.5,9.4,7.9,807,156
29222,0,0,110,145,170,4,9.68,9.2,807,15
29223,0,0,107,150,165,3.5,9.8,9.6,807,15
29224,0,0,113,560,800,3.5,9.92,9.87,807,129
29225,0,0,100,148,170,3,9.2,7,807,129
29226,0,0,95,230,670,3.5,8.9,8.4,807,301
29227,0,0,110,510,760,4.5,9.6,8.08,807,65
29228,0,0,109,610,800,4,9,8.61,807,65
29229,0,0,114,155,167,4,10,7.82,807,501
29230,0,0,110,145,170,4,9.68,9.2,807,56
29232,0,0,114,155,167,4,10,7.82,807,327
29233,0,0,110,510,760,4.5,9.6,8.08,807,327
29234,0,0,110,145,170,4,9.68,9.2,807,327
29235,0,0,107,710,800,4,9,8.825,838,48
29236,0,0,107,710,800,4,9,8.825,838,18
29237,0,0,0,321.993527703847,419.528591015404,4.86047423179289,9,9.75,839,39
29238,0,0,115,620,800,4.5,9.43,8.51,840,215
29239,0,0,115,620,800,4.5,9.43,8.51,840,101
29240,0,0,108,150,168,4.5,9.89,9.29,808,48
29241,0,0,108,150,168,4.5,9.89,9.29,808,101
29242,0,0,108,150,168,4.5,9.89,9.29,808,2
29243,0,0,108,150,168,4.5,9.89,9.29,808,189
29244,0,0,108,150,168,4.5,9.89,9.29,808,206
29245,0,0,102,151,164,3.5,9.5,9.1,808,206
29246,0,0,102,151,164,3.5,9.5,9.1,808,353
29247,0,0,108,150,168,4.5,9.89,9.29,808,56
29248,0,0,101,156,163,3.5,9.75,7.5,809,167
29249,0,0,117,570,780,4,9.45,8.68,810,215
29250,0,12,103,154,165,3.5,9.55,9.55,810,215
29251,0,0,117,640,790,5,8.8,8.5,810,215
29252,0,0,110,570,790,4,9,8.33,810,215
29253,0,0,115,157,166,3.5,9,9.03,810,215
29254,0,0,110,165,157,4,9.8,8.34,810,215
29255,0,0,277,680,800,4.5,8.9,7.7,810,215
29256,0,0,97,145,164,3,9,8.72,810,215
29257,0,0,280,720,800,5,8.7,8.6,810,215
29258,0,0,115,156,161,5,9,8.5,810,215
29259,0,0,95,321.993527703847,770,3.5,8.6,7.7,810,215
29260,0,2,106,157,168,3,9.78,8.59,810,215
29261,0,0,112,157,162,4,9.8,8.21,810,215
29262,0,0,107,148,161,3,9.5,8.94,810,215
29263,0,0,297,650,800,5,8.7,8.23,810,215
29264,0,0,115,580,770,4,9.5,8.73,810,215
29265,0,0,107,520,790,4,8.4,7.727,810,215
29266,0,0,103,159,164,3.5,8.5,7.7,810,215
29267,0,0,0,480,800,3,9,7.84,810,215
29268,0,0,107,151,163,4,9,7.69,810,215
29269,0,0,100,550,790,4,8.5,6.945,810,215
29270,0,0,110,460,770,3,8,6.79,810,215
29271,0,0,108,152,165,3.5,9,8.8,810,215
29272,0,0,113,700,800,4.5,8.7,8.015,810,215
29273,0,0,100,430,790,4,8.8,8.55,810,215
29274,0,7,112,156,165,4,9.65,9.21,810,215
29275,0,0,99,144,164,3.5,9.51,8.43,810,215
29276,0,12,0,150,165,4.5,9.55,9.08,810,215
29277,0,0,0,148,163,3,9.5,8.5,810,215
29278,0,0,115,720,780,4.5,9,7.69,810,215
29279,0,0,114,158,164,3.5,9.5,8.43,810,215
29280,0,0,108,520,800,4,7.2,6,810,215
29281,0,0,0,149,161,3,9,8.1,810,215
29282,0,0,95,148,159,2.5,9.5,8.02,810,215
29283,0,0,109,151,161,4,9.42,8.46,810,215
29284,0,0,89,143,161,2.5,9,6.5,810,215
29285,0,0,97,151,161,3,8.4,6.648,810,215
29286,0,4,107,151,166,4,9.3,7.7,810,215
29287,0,0,99,152,157,2.5,8.6,7.9,810,215
29288,0,0,114,520,750,5,9,7.6,810,215
29289,0,0,92,440,760,3.5,9,6.4,810,215
29290,0,0,108,540,800,4,8.5,7.8,810,5
29291,0,12,103,154,165,3.5,9.55,9.55,810,48
29292,0,0,110,165,157,4,9.8,8.34,810,48
29293,0,0,109,570,730,3,8.8,7.5,810,48
29294,0,0,105,610,790,3.5,8.9,7.9,810,48
29295,0,0,105,153,157,4,9.5,8.05,810,48
29296,0,0,110,31,46,6,10,7.7,810,48
29297,0,0,115,550,730,4,8.5,7,810,48
29298,0,0,113,156,161,4,8.3,7.99,810,48
29299,0,0,111,162,165,3.5,8.6,7.306,810,48
29300,0,0,96,560,770,4,9.7,8.46,810,48
29301,0,12,0,150,165,4.5,9.55,9.08,810,48
29302,0,0,110,154,158,3.5,9.7,7.5,810,48
29303,0,0,111,158,156,3,10,7.2,810,48
29304,0,0,115,650,770,4.5,9.7,8.52,810,48
29305,0,0,94,149,164,3.5,8.5,8.2,810,48
29306,0,0,0,158,169,3.5,8.403,7.032,810,48
29307,0,2,106,157,168,3,9.78,8.59,810,48
29308,0,0,105,520,800,3,9.81,8.8,810,48
29309,1,0,114,570,770,4.5,9,8.2,810,48
29310,0,0,105,150,162,3.5,8.7,7.93,810,48
29311,0,0,109,159,162,4,9,8.7,810,48
29312,0,0,103,152,170,4,8.5,7.388,810,48
29313,0,0,114,154,163,3.5,9.6,8.32,810,701
29314,0,0,108,152,166,3.5,9.53,9.13,810,701
29315,0,0,110,570,790,4,9,8.33,810,701
29316,0,0,102,152,154,3.5,9,6.3,810,701
29317,0,0,107,520,790,4,8.4,7.727,810,701
29318,0,0,100,550,790,4,8.5,6.945,810,701
29319,0,0,106,148,166,4,9.5,8.07,810,701
29320,0,0,109,151,161,4,9.42,8.46,810,701
29321,0,0,92,440,760,3.5,9,6.4,810,701
29322,0,0,0,158,169,3.5,8.403,7.032,810,18
29323,0,0,103,152,170,4,8.5,7.388,810,18
29324,0,0,114,158,164,3.5,9.5,8.43,810,14
29325,0,0,0,321.993527703847,419.528591015404,4.86047423179289,8.5,7.8,810,14
29326,0,0,109,152,161,4,9.7,9.47,810,14
29327,0,0,112,152,162,4.5,9,7.85,810,14
29328,0,0,114,161,168,4.86047423179289,9.43,9.43,810,14
29329,1,0,114,570,770,4.5,9,8.2,810,14
29330,0,0,113,156,161,4,8.3,7.99,810,14
29331,0,0,103,152,170,4,8.5,7.388,810,14
29332,0,0,105,520,800,3,9.81,8.8,810,801
29333,0,0,92,440,760,3.5,9,6.4,810,801
